Date,Al Rajhi Bank (1120.SR),Saudi Aramco (2222.SR),STC (7010.SR),Gold (GLD),S&P 500 (^GSPC)
2021-06-15,62.7934455871582,23.651968002319336,41.48458480834961,174.0500030517578,4246.58984375
2021-06-16,62.7934455871582,23.651968002319336,40.98850631713867,171.11000061035156,4223.7001953125
2021-06-17,62.45277786254883,23.61846351623535,40.4304084777832,165.85000610351562,4221.85986328125
2021-06-18,62.45277786254883,23.61846351623535,40.4304084777832,164.92999267578125,4166.4501953125
2021-06-20,61.31727981567383,23.651968002319336,41.050514221191406,164.92999267578125,4166.4501953125
2021-06-21,62.7934455871582,23.651968002319336,41.422569274902344,166.9499969482422,4224.7900390625
2021-06-22,62.45277786254883,23.651968002319336,41.17452621459961,166.25,4246.43994140625
2021-06-23,62.22568130493164,23.5849609375,40.4304084777832,166.13999938964844,4241.83984375
2021-06-24,62.7934455871582,23.551462173461914,40.61643981933594,166.0399932861328,4266.490234375
2021-06-25,62.7934455871582,23.551462173461914,40.61643981933594,166.58999633789062,4280.7001953125
2021-06-27,62.7934455871582,23.551462173461914,40.61643981933594,166.58999633789062,4280.7001953125
2021-06-28,63.13409423828125,23.51796531677246,40.306396484375,166.5800018310547,4290.60986328125
2021-06-29,62.67988204956055,23.651968002319336,40.86448287963867,164.8300018310547,4291.7998046875
2021-06-30,63.02053451538086,23.51796531677246,40.802467346191406,165.6300048828125,4297.5
2021-07-01,63.24763488769531,23.450956344604492,40.678443908691406,166.1999969482422,4319.93994140625
2021-07-02,63.24763488769531,23.450956344604492,40.678443908691406,167.2899932861328,4352.33984375
2021-07-04,64.04249572753906,23.484458923339844,40.802467346191406,167.2899932861328,4352.33984375
2021-07-05,63.81538391113281,23.417457580566406,40.058353424072266,167.2899932861328,4352.33984375
2021-07-06,63.4747428894043,23.417457580566406,39.686302185058594,168.1199951171875,4343.5400390625
2021-07-07,63.70471954345703,23.417457580566406,39.93433380126953,168.75999450683594,4358.1298828125
2021-07-08,62.32483673095703,23.35045623779297,39.93433380126953,168.64999389648438,4320.81982421875
2021-07-09,62.32483673095703,23.35045623779297,39.93433380126953,169.2100067138672,4369.5498046875
2021-07-11,61.289920806884766,23.182945251464844,39.314239501953125,169.2100067138672,4369.5498046875
2021-07-12,61.86487579345703,23.14944839477539,39.62428665161133,169.0,4384.6298828125
2021-07-13,61.86487579345703,23.28345489501953,39.99634552001953,169.22000122070312,4369.2099609375
2021-07-14,62.094852447509766,23.450956344604492,39.43825912475586,171.0399932861328,4374.2998046875
2021-07-15,62.2098388671875,23.383955001831055,39.128204345703125,171.07000732421875,4360.02978515625
2021-07-16,62.2098388671875,23.383955001831055,39.128204345703125,169.41000366210938,4327.16015625
2021-07-19,62.2098388671875,23.383955001831055,39.128204345703125,169.61000061035156,4258.490234375
2021-07-20,62.2098388671875,23.383955001831055,39.128204345703125,169.38999938964844,4323.06005859375
2021-07-21,62.2098388671875,23.383955001831055,39.128204345703125,168.75999450683594,4358.68994140625
2021-07-22,62.2098388671875,23.383955001831055,39.128204345703125,169.08999633789062,4367.47998046875
2021-07-23,62.2098388671875,23.383955001831055,39.128204345703125,168.55999755859375,4411.7900390625
2021-07-25,62.899784088134766,23.383955001831055,39.128204345703125,168.55999755859375,4411.7900390625
2021-07-26,63.244747161865234,23.28345489501953,39.37624740600586,168.16000366210938,4422.2998046875
2021-07-27,62.899784088134766,23.249950408935547,40.120361328125,168.44000244140625,4401.4599609375
2021-07-28,63.12976837158203,23.383955001831055,40.182373046875,169.2899932861328,4400.64013671875
2021-07-29,63.819705963134766,23.35045623779297,41.54658889770508,171.1699981689453,4419.14990234375
2021-07-30,63.819705963134766,23.35045623779297,41.54658889770508,169.82000732421875,4395.259765625
2021-08-01,65.08460998535156,23.316953659057617,42.04266357421875,169.82000732421875,4395.259765625
2021-08-02,67.26942443847656,23.417457580566406,42.352718353271484,169.61000061035156,4387.16015625
2021-08-03,68.0743637084961,23.51796531677246,42.29071807861328,169.49000549316406,4423.14990234375
2021-08-04,67.7293930053711,23.417457580566406,42.352718353271484,169.52999877929688,4402.66015625
2021-08-05,67.38440704345703,23.484458923339844,42.72477722167969,168.86000061035156,4429.10009765625
2021-08-06,67.38440704345703,23.484458923339844,42.72477722167969,164.63999938964844,4436.52001953125
2021-08-08,67.84437561035156,23.551462173461914,42.4124641418457,164.63999938964844,4436.52001953125
2021-08-09,67.95936584472656,23.551462173461914,42.78724670410156,161.72000122070312,4432.35009765625
2021-08-10,68.41932678222656,23.551462173461914,42.84970474243164,161.77000427246094,4436.75
2021-08-11,68.64929962158203,23.61846351623535,42.537391662597656,164.0,4442.41015625
2021-08-12,69.56922149658203,23.5849609375,42.537391662597656,164.0399932861328,4460.830078125
2021-08-13,69.56922149658203,23.5849609375,42.537391662597656,166.38999938964844,4468.0
2021-08-15,70.02919006347656,23.685470581054688,42.28753662109375,166.38999938964844,4468.0
2021-08-16,69.45423889160156,23.686683654785156,42.28753662109375,167.22000122070312,4479.7099609375
2021-08-17,70.1441879272461,23.85587501525879,43.09955978393555,166.97000122070312,4448.080078125
2021-08-18,70.37416076660156,23.720523834228516,42.16260528564453,167.10000610351562,4400.27001953125
2021-08-19,70.25918579101562,23.652847290039062,40.97580337524414,166.61000061035156,4405.7998046875
2021-08-20,70.25918579101562,23.652847290039062,40.97580337524414,166.6999969482422,4441.669921875
2021-08-22,68.9942855834961,23.619009017944336,41.16320037841797,166.6999969482422,4441.669921875
2021-08-23,69.6842269897461,23.348302841186523,40.16379165649414,168.72999572753906,4479.52978515625
2021-08-24,70.02919006347656,23.551334381103516,40.78842544555664,168.64999389648438,4486.22998046875
2021-08-25,69.56922149658203,23.551334381103516,40.78842544555664,167.47999572753906,4496.18994140625
2021-08-26,68.64929962158203,23.585172653198242,40.60103225708008,167.6699981689453,4470.0
2021-08-27,68.64929962158203,23.585172653198242,40.60103225708008,170.19000244140625,4509.3701171875
2021-08-29,69.45423889160156,23.619009017944336,40.22624969482422,170.19000244140625,4509.3701171875
2021-08-30,69.3392562866211,23.720523834228516,40.97580337524414,169.35000610351562,4528.7900390625
2021-08-31,69.56922149658203,23.78820037841797,42.16260528564453,169.69000244140625,4522.68017578125
2021-09-01,69.22425079345703,23.686683654785156,41.78783416748047,169.6999969482422,4524.08984375
2021-09-02,69.22425079345703,23.754365921020508,41.3505859375,169.25,4536.9501953125
2021-09-03,69.22425079345703,23.754365921020508,41.3505859375,171.05999755859375,4535.43017578125
2021-09-05,69.3392562866211,23.754365921020508,42.037689208984375,171.05999755859375,4535.43017578125
2021-09-06,70.1441879272461,23.754365921020508,42.47492599487305,171.05999755859375,4535.43017578125
2021-09-07,70.48916625976562,23.754365921020508,41.975223541259766,167.7100067138672,4520.02978515625
2021-09-08,71.29409790039062,23.754365921020508,42.10015106201172,167.2899932861328,4514.06982421875
2021-09-09,71.17909240722656,23.652847290039062,42.28753662109375,168.02999877929688,4493.27978515625
2021-09-10,71.17909240722656,23.652847290039062,42.28753662109375,167.17999267578125,4458.580078125
2021-09-12,70.37416076660156,23.652847290039062,41.66290283203125,167.17999267578125,4458.580078125
2021-09-13,70.1441879272461,23.720523834228516,42.16260528564453,167.74000549316406,4468.72998046875
2021-09-14,70.02919006347656,23.652847290039062,41.975223541259766,168.82000732421875,4443.0498046875
2021-09-15,70.25918579101562,23.78820037841797,41.85029602050781,167.8300018310547,4480.7001953125
2021-09-16,70.9491195678711,23.78820037841797,41.413047790527344,164.02999877929688,4473.75
2021-09-17,70.9491195678711,23.78820037841797,41.413047790527344,163.77000427246094,4432.990234375
2021-09-19,70.25918579101562,23.686683654785156,41.100730895996094,163.77000427246094,4432.990234375
2021-09-20,69.91419982910156,23.686683654785156,41.16320037841797,164.94000244140625,4357.72998046875
2021-09-21,70.25918579101562,23.619009017944336,40.91334533691406,166.0399932861328,4354.18994140625
2021-09-22,69.56922149658203,23.652847290039062,40.78842544555664,165.4199981689453,4395.64013671875
2021-09-23,69.56922149658203,23.652847290039062,40.78842544555664,163.50999450683594,4448.97998046875
2021-09-24,69.56922149658203,23.652847290039062,40.78842544555664,163.3000030517578,4455.47998046875
2021-09-26,70.02919006347656,23.754365921020508,40.28871536254883,163.3000030517578,4455.47998046875
2021-09-27,69.79920959472656,23.754365921020508,39.539154052734375,163.63999938964844,4443.10986328125
2021-09-28,69.79920959472656,24.60032081604004,38.914527893066406,162.0500030517578,4352.6298828125
2021-09-29,69.56922149658203,24.36345100402832,38.66468048095703,161.32000732421875,4359.4599609375
2021-09-30,70.48916625976562,24.36345100402832,39.664085388183594,164.22000122070312,4307.5400390625
2021-10-01,70.48916625976562,24.36345100402832,39.664085388183594,164.58999633789062,4357.0400390625
2021-10-03,70.9491195678711,24.397287368774414,38.352359771728516,164.58999633789062,4357.0400390625
2021-10-04,72.0990219116211,24.6341552734375,37.47787094116211,165.36000061035156,4300.4599609375
2021-10-05,73.7088851928711,25.074047088623047,36.66584777832031,164.58999633789062,4345.72021484375
2021-10-06,74.28384399414062,25.243240356445312,37.54033660888672,165.02999877929688,4363.5498046875
2021-10-07,74.97377014160156,25.141727447509766,37.85265350341797,164.16000366210938,4399.759765625
2021-10-08,74.97377014160156,25.141727447509766,37.85265350341797,164.22999572753906,4391.33984375
2021-10-10,77.15859985351562,25.00637435913086,37.35295104980469,164.22999572753906,4391.33984375
2021-10-11,77.15859985351562,25.00637435913086,37.35295104980469,163.9199981689453,4361.18994140625
2021-10-12,77.61856842041016,25.175567626953125,36.85324478149414,164.66000366210938,4350.64990234375
2021-10-13,77.38858032226562,25.040210723876953,36.728328704833984,167.58999633789062,4363.7998046875
2021-10-14,77.27359771728516,25.243240356445312,36.728328704833984,168.0,4438.259765625
2021-10-15,77.27359771728516,25.243240356445312,36.728328704833984,165.3300018310547,4471.3701171875
2021-10-17,77.38858032226562,25.3109188079834,36.728328704833984,165.3300018310547,4471.3701171875
2021-10-18,77.50357055664062,25.3109188079834,36.728328704833984,164.9199981689453,4486.4599609375
2021-10-19,79.91837310791016,25.34475326538086,36.66584777832031,165.4499969482422,4519.6298828125
2021-10-20,81.18326568603516,25.20940399169922,37.04063415527344,166.89999389648438,4536.18994140625
2021-10-21,81.64323425292969,25.34475326538086,36.91570281982422,166.75,4549.77978515625
2021-10-22,81.64323425292969,25.34475326538086,36.91570281982422,167.77000427246094,4544.89990234375
2021-10-24,79.22843933105469,25.3109188079834,37.29048156738281,167.77000427246094,4544.89990234375
2021-10-25,80.49333190917969,25.34475326538086,37.228031158447266,168.92999267578125,4566.47998046875
2021-10-26,80.03336334228516,25.3109188079834,36.603389739990234,167.67999267578125,4574.7900390625
2021-10-27,79.80339050292969,25.513948440551758,36.540924072265625,168.1199951171875,4551.68017578125
2021-10-28,79.68839263916016,25.54778289794922,36.540924072265625,168.0800018310547,4596.419921875
2021-10-29,79.68839263916016,25.54778289794922,36.540924072265625,166.64999389648438,4605.3798828125
2021-10-31,79.91837310791016,25.6492977142334,36.28892135620117,166.64999389648438,4605.3798828125
2021-11-01,80.03336334228516,25.54778289794922,36.225914001464844,167.52000427246094,4613.669921875
2021-11-02,81.41325378417969,25.6492977142334,36.60393524169922,167.16000366210938,4630.64990234375
2021-11-03,81.29825592041016,25.446271896362305,36.16291427612305,165.77000427246094,4660.56982421875
2021-11-04,81.64323425292969,25.615463256835938,36.540924072265625,167.64999389648438,4680.06005859375
2021-11-05,81.64323425292969,25.615463256835938,36.540924072265625,169.83999633789062,4697.52978515625
2021-11-07,83.48307800292969,25.68500328063965,36.66693115234375,169.83999633789062,4697.52978515625
2021-11-08,85.89787292480469,25.616687774658203,36.540924072265625,170.4499969482422,4701.7001953125
2021-11-09,84.51799011230469,25.48006820678711,36.225914001464844,171.2899932861328,4685.25
2021-11-10,85.66790771484375,25.548376083374023,36.225914001464844,173.14999389648438,4646.7099609375
2021-11-11,85.66790771484375,25.650842666625977,36.28892135620117,174.1199951171875,4649.27001953125
2021-11-12,85.66790771484375,25.650842666625977,36.28892135620117,174.4499969482422,4682.85009765625
2021-11-14,85.55290985107422,25.582530975341797,36.540924072265625,174.4499969482422,4682.85009765625
2021-11-15,85.20793914794922,25.445911407470703,36.3519287109375,174.17999267578125,4682.7998046875
2021-11-16,85.09294128417969,25.377601623535156,36.540924072265625,172.9199981689453,4700.89990234375
2021-11-17,84.74797821044922,25.309289932250977,36.540924072265625,174.5,4688.669921875
2021-11-18,84.74797821044922,25.309289932250977,36.540924072265625,173.94000244140625,4704.5400390625
2021-11-19,84.74797821044922,25.309289932250977,36.540924072265625,172.61000061035156,4697.9599609375
2021-11-21,81.41325378417969,24.66033172607422,35.784912109375,172.61000061035156,4697.9599609375
2021-11-22,77.73355865478516,24.216310501098633,35.8479118347168,168.74000549316406,4682.93994140625
2021-11-23,79.34342193603516,24.45539665222168,35.65890121459961,167.27999877929688,4690.7001953125
2021-11-24,81.64323425292969,24.59202003479004,35.910911560058594,167.1199951171875,4701.4599609375
2021-11-25,81.29825592041016,24.31878089904785,35.59590148925781,167.1199951171875,4701.4599609375
2021-11-26,81.29825592041016,24.31878089904785,35.59590148925781,166.85000610351562,4594.6201171875
2021-11-28,81.29825592041016,23.84059715270996,35.59590148925781,166.85000610351562,4594.6201171875
2021-11-29,77.61856842041016,23.84059715270996,34.96589279174805,166.6199951171875,4655.27001953125
2021-11-30,76.00870513916016,23.66982078552246,34.96589279174805,165.5,4567.0
2021-12-01,77.27359771728516,23.90890884399414,35.217891693115234,166.16000366210938,4513.0400390625
2021-12-02,76.69864654541016,23.874753952026367,35.217891693115234,165.24000549316406,4577.10009765625
2021-12-03,76.69864654541016,23.874753952026367,35.217891693115234,166.6300048828125,4538.43017578125
2021-12-05,79.45841217041016,24.0455265045166,36.60393524169922,166.6300048828125,4538.43017578125
2021-12-06,78.76846313476562,23.90890884399414,34.65087890625,166.22000122070312,4591.669921875
2021-12-07,79.91837310791016,23.943065643310547,34.65087890625,166.80999755859375,4686.75
2021-12-08,78.07853698730469,23.943065643310547,35.28089141845703,166.89999389648438,4701.2099609375
2021-12-09,77.50357055664062,23.738130569458008,34.65087890625,165.8800048828125,4667.4501953125
2021-12-10,77.50357055664062,23.738130569458008,34.65087890625,166.5800018310547,4712.02001953125
2021-12-12,77.50357055664062,23.772287368774414,33.70585250854492,166.5800018310547,4712.02001953125
2021-12-13,78.30850219726562,23.80644416809082,34.52488327026367,167.0,4668.97021484375
2021-12-14,78.65347290039062,23.90890884399414,34.335872650146484,165.44000244140625,4634.08984375
2021-12-15,79.91837310791016,24.011375427246094,34.52488327026367,166.14999389648438,4709.85009765625
2021-12-16,81.64323425292969,24.079687118530273,34.90288543701172,168.16000366210938,4668.669921875
2021-12-17,81.64323425292969,24.079687118530273,34.90288543701172,167.8000030517578,4620.64013671875
2021-12-19,80.37833404541016,23.943065643310547,34.71388626098633,167.8000030517578,4620.64013671875
2021-12-20,80.26335144042969,24.079687118530273,35.28089141845703,167.08999633789062,4568.02001953125
2021-12-21,81.52823638916016,24.216310501098633,35.406898498535156,167.02000427246094,4649.22998046875
2021-12-22,80.49333190917969,24.182157516479492,35.02888488769531,168.58999633789062,4696.56005859375
2021-12-23,81.18326568603516,24.387086868286133,35.217891693115234,168.97000122070312,4725.7900390625
2021-12-26,80.49333190917969,24.25046157836914,34.77688980102539,168.97000122070312,4725.7900390625
2021-12-27,79.91837310791016,24.182157516479492,34.58787536621094,169.3699951171875,4791.18994140625
2021-12-28,82.21818542480469,24.31878089904785,35.15489196777344,168.63999938964844,4786.35009765625
2021-12-29,81.06827545166016,24.0455265045166,34.77688980102539,168.58999633789062,4793.06005859375
2021-12-30,81.52823638916016,24.45539665222168,35.406898498535156,169.8000030517578,4778.72998046875
2021-12-31,81.52823638916016,24.45539665222168,35.406898498535156,170.9600067138672,4766.18017578125
2022-01-02,82.33317565917969,24.28462028503418,35.091896057128906,170.9600067138672,4766.18017578125
2022-01-03,82.10319519042969,24.352930068969727,35.406898498535156,168.3300018310547,4796.56005859375
2022-01-04,82.10319519042969,24.31878089904785,35.28089141845703,169.57000732421875,4793.5400390625
2022-01-05,81.98820495605469,24.42124366760254,35.53291320800781,169.05999755859375,4700.580078125
2022-01-06,81.87321472167969,24.216310501098633,35.406898498535156,166.99000549316406,4696.0498046875
2022-01-07,81.87321472167969,24.216310501098633,35.406898498535156,167.75,4677.02978515625
2022-01-09,82.44816589355469,24.387086868286133,35.28089141845703,167.75,4677.02978515625
2022-01-10,83.71305084228516,24.352930068969727,35.15489196777344,168.25999450683594,4670.2900390625
2022-01-11,86.12786102294922,24.59202003479004,35.091896057128906,170.2899932861328,4713.06982421875
2022-01-12,86.58782196044922,24.831113815307617,35.217891693115234,170.74000549316406,4726.35009765625
2022-01-13,86.81780242919922,25.070199966430664,35.46990203857422,170.16000366210938,4659.02978515625
2022-01-14,86.81780242919922,25.070199966430664,35.46990203857422,169.6699981689453,4662.85009765625
2022-01-16,86.35784149169922,25.104354858398438,35.910911560058594,169.6699981689453,4662.85009765625
2022-01-17,86.24284362792969,25.20682144165039,36.540924072265625,169.6699981689453,4662.85009765625
2022-01-18,85.20793914794922,25.13850975036621,37.80095672607422,169.38999938964844,4577.10986328125
2022-01-19,86.47282409667969,25.070199966430664,38.115970611572266,172.0800018310547,4532.759765625
2022-01-20,86.47282409667969,25.17266845703125,38.430973052978516,171.64999389648438,4482.72998046875
2022-01-21,86.47282409667969,25.17266845703125,38.430973052978516,171.08999633789062,4397.93994140625
2022-01-23,85.89787292480469,24.933574676513672,37.67496109008789,171.08999633789062,4397.93994140625
2022-01-24,84.74797821044922,24.796955108642578,37.422950744628906,172.02999877929688,4410.1298828125
2022-01-25,84.97795867919922,25.001890182495117,37.80095672607422,172.5800018310547,4356.4501953125
2022-01-26,84.97795867919922,25.20682144165039,37.80095672607422,169.7899932861328,4349.93017578125
2022-01-27,84.97795867919922,25.20682144165039,37.80095672607422,167.60000610351562,4326.509765625
2022-01-28,84.97795867919922,25.20682144165039,37.80095672607422,167.10000610351562,4431.85009765625
2022-01-30,85.09294128417969,25.377601623535156,37.359947204589844,167.10000610351562,4431.85009765625
2022-01-31,85.20793914794922,25.514223098754883,36.98193359375,168.08999633789062,4515.5498046875
2022-02-01,84.97795867919922,25.445911407470703,36.918941497802734,168.22999572753906,4546.5400390625
2022-02-02,84.97795867919922,25.104354858398438,36.47792053222656,168.83999633789062,4589.3798828125
2022-02-03,85.09294128417969,25.20682144165039,36.72993087768555,168.60000610351562,4477.43994140625
2022-02-04,85.09294128417969,25.20682144165039,36.72993087768555,168.86000061035156,4500.52978515625
2022-02-06,85.55290985107422,25.13850975036621,36.540924072265625,168.86000061035156,4500.52978515625
2022-02-07,85.89787292480469,25.309289932250977,36.540924072265625,170.11000061035156,4483.8701171875
2022-02-08,85.32292175292969,25.445911407470703,36.66693115234375,170.6300048828125,4521.5400390625
2022-02-09,85.09294128417969,25.377601623535156,36.60393524169922,171.2100067138672,4587.18017578125
2022-02-10,86.12786102294922,25.48006820678711,36.72993087768555,170.55999755859375,4504.080078125
2022-02-11,86.12786102294922,25.48006820678711,36.72993087768555,173.80999755859375,4418.64013671875
2022-02-13,85.09294128417969,25.309289932250977,36.28892135620117,173.80999755859375,4418.64013671875
2022-02-14,86.24284362792969,25.48006820678711,36.60393524169922,174.74000549316406,4401.669921875
2022-02-15,89.69256591796875,25.48006820678711,36.47792053222656,173.0800018310547,4471.06982421875
2022-02-16,91.64739227294922,25.787464141845703,37.359947204589844,174.86000061035156,4475.009765625
2022-02-17,91.18743896484375,25.787464141845703,36.72993087768555,177.25,4380.259765625
2022-02-18,91.18743896484375,25.787464141845703,36.72993087768555,177.1199951171875,4348.8701171875
2022-02-20,96.59198760986328,25.753311157226562,36.3519287109375,177.1199951171875,4348.8701171875
2022-02-21,94.52216339111328,26.812131881713867,36.540924072265625,177.1199951171875,4348.8701171875
2022-02-22,94.52216339111328,26.812131881713867,36.540924072265625,177.49000549316406,4304.759765625
2022-02-23,91.41742706298828,27.700183868408203,35.784912109375,178.2899932861328,4225.5
2022-02-24,89.11760711669922,28.246667861938477,35.091896057128906,177.13999938964844,4288.7001953125
2022-02-25,89.11760711669922,28.246667861938477,35.091896057128906,176.5500030517578,4384.64990234375
2022-02-27,89.23259735107422,27.973424911499023,35.7219123840332,176.5500030517578,4384.64990234375
2022-02-28,92.22235107421875,28.383289337158203,36.230411529541016,178.3800048828125,4373.93994140625
2022-03-01,91.99237060546875,28.31498146057129,36.5482177734375,181.6199951171875,4306.259765625
2022-03-02,90.15251922607422,29.407955169677734,36.293968200683594,179.72999572753906,4386.5400390625
2022-03-03,90.03753662109375,30.261842727661133,35.78547286987305,180.8000030517578,4363.490234375
2022-03-04,90.03753662109375,30.261842727661133,35.78547286987305,183.67999267578125,4328.8701171875
2022-03-06,89.69256591796875,30.466781616210938,35.467655181884766,183.67999267578125,4328.8701171875
2022-03-07,88.42767333984375,30.603395462036133,35.340538024902344,186.41000366210938,4201.08984375
2022-03-08,89.23259735107422,30.466781616210938,35.467655181884766,191.50999450683594,4170.7001953125
2022-03-09,88.31267547607422,29.5787353515625,35.40410232543945,185.82000732421875,4277.8798828125
2022-03-10,88.65763854980469,28.075895309448242,35.340538024902344,186.39999389648438,4259.52001953125
2022-03-11,88.65763854980469,28.075895309448242,35.340538024902344,185.08999633789062,4204.31005859375
2022-03-13,88.54266357421875,27.290315628051758,35.340538024902344,185.08999633789062,4204.31005859375
2022-03-14,86.81780242919922,26.84629249572754,34.95915603637695,182.3000030517578,4173.10986328125
2022-03-15,86.81780242919922,26.470577239990234,34.83203887939453,178.88999938964844,4262.4501953125
2022-03-16,88.42767333984375,28.007577896118164,35.467655181884766,180.00999450683594,4357.85986328125
2022-03-17,91.41742706298828,28.588224411010742,34.76847457885742,180.88999938964844,4411.669921875
2022-03-18,91.41742706298828,28.588224411010742,34.76847457885742,179.3000030517578,4463.1201171875
2022-03-20,91.30242919921875,29.54457664489746,34.577789306640625,179.3000030517578,4463.1201171875
2022-03-21,90.95746612548828,29.33964729309082,34.76847457885742,180.6699981689453,4461.18017578125
2022-03-22,89.23259735107422,29.442110061645508,34.132850646972656,179.36000061035156,4511.60986328125
2022-03-23,90.49749755859375,29.100561141967773,34.3870964050293,181.80999755859375,4456.240234375
2022-03-24,89.80755615234375,29.100561141967773,34.3870964050293,183.1300048828125,4520.16015625
2022-03-25,89.80755615234375,29.100561141967773,34.3870964050293,182.3800048828125,4543.06005859375
2022-03-27,91.41742706298828,28.588224411010742,34.641353607177734,182.3800048828125,4543.06005859375
2022-03-28,91.99237060546875,28.72484588623047,34.70491027832031,179.05999755859375,4575.52001953125
2022-03-29,92.56732177734375,28.622379302978516,34.51422882080078,179.13999938964844,4631.60009765625
2022-03-30,91.87738800048828,28.485761642456055,34.32353973388672,180.5800018310547,4602.4501953125
2022-03-31,92.33734893798828,29.442110061645508,34.259979248046875,180.64999389648438,4530.41015625
2022-04-01,92.33734893798828,29.442110061645508,34.259979248046875,179.5,4545.85986328125
2022-04-03,92.45233154296875,29.30549430847168,34.32353973388672,179.5,4545.85986328125
2022-04-04,92.45233154296875,29.30549430847168,34.32353973388672,180.3699951171875,4582.64013671875
2022-04-05,93.60224914550781,29.373804092407227,34.3870964050293,179.24000549316406,4525.1201171875
2022-04-06,93.37226104736328,29.373804092407227,35.97615432739258,179.66000366210938,4481.14990234375
2022-04-07,94.52216339111328,29.271339416503906,36.866024017333984,180.33999633789062,4500.2099609375
2022-04-08,94.52216339111328,29.271339416503906,36.866024017333984,181.47000122070312,4488.27978515625
2022-04-10,94.98212432861328,29.23717498779297,36.421085357666016,181.47000122070312,4488.27978515625
2022-04-11,96.24701690673828,29.168867111206055,36.611778259277344,182.3699951171875,4412.52978515625
2022-04-12,99.12178039550781,29.373804092407227,36.67533874511719,183.77000427246094,4397.4501953125
2022-04-13,97.16695404052734,29.134714126586914,36.230411529541016,184.64999389648438,4446.58984375
2022-04-14,98.54683685302734,29.373804092407227,36.103275299072266,184.0399932861328,4392.58984375
2022-04-17,102.11154174804688,29.203025817871094,36.484649658203125,184.0399932861328,4392.58984375
2022-04-18,104.98629760742188,29.23717498779297,36.5482177734375,184.61000061035156,4391.68994140625
2022-04-19,101.30659484863281,29.032245635986328,36.03972244262695,181.82000732421875,4462.2099609375
2022-04-20,103.83639526367188,29.647048950195312,35.912593841552734,182.7100067138672,4459.4501953125
2022-04-21,103.37642669677734,29.373804092407227,36.230411529541016,182.05999755859375,4393.66015625
2022-04-22,103.37642669677734,29.373804092407227,36.230411529541016,180.2899932861328,4271.77978515625
2022-04-24,103.37642669677734,29.373804092407227,35.658348083496094,180.2899932861328,4271.77978515625
2022-04-25,105.56124877929688,29.30549430847168,35.658348083496094,177.0500030517578,4296.1201171875
2022-04-26,104.06636810302734,29.612895965576172,35.59477615356445,177.32000732421875,4175.2001953125
2022-04-27,102.91646575927734,30.296005249023438,36.03972244262695,175.97999572753906,4183.9599609375
2022-04-28,101.53658294677734,30.671716690063477,36.866024017333984,176.92999267578125,4287.5
2022-04-29,101.53658294677734,30.671716690063477,36.866024017333984,176.91000366210938,4131.93017578125
2022-05-02,101.53658294677734,30.671716690063477,36.866024017333984,173.6300048828125,4155.3798828125
2022-05-03,101.53658294677734,30.671716690063477,36.866024017333984,174.08999633789062,4175.47998046875
2022-05-04,101.53658294677734,30.671716690063477,36.866024017333984,175.8000030517578,4300.169921875
2022-05-05,101.53658294677734,30.671716690063477,36.866024017333984,175.1300048828125,4146.8701171875
2022-05-06,101.53658294677734,30.671716690063477,36.866024017333984,175.4199981689453,4123.33984375
2022-05-08,103.37642669677734,31.320674896240234,36.73889923095703,175.4199981689453,4123.33984375
2022-05-09,103.58340454101562,31.38898468017578,37.883026123046875,172.8800048828125,3991.239990234375
2022-05-10,99.35176849365234,31.38898468017578,36.421085357666016,171.4199981689453,4001.050048828125
2022-05-11,98.6158218383789,31.081584930419922,36.03972244262695,172.82000732421875,3935.179931640625
2022-05-12,92.17636108398438,30.535097122192383,35.27018737792969,170.1699981689453,3930.080078125
2022-05-13,92.17636108398438,30.535097122192383,35.27018737792969,168.7899932861328,4023.889892578125
2022-05-15,95.48808288574219,31.822755813598633,35.59082794189453,168.7899932861328,4023.889892578125
2022-05-16,91.99237060546875,31.935474395751953,34.82129669189453,170.39999389648438,4008.010009765625
2022-05-17,88.31267547607422,30.95862579345703,34.436519622802734,169.3300018310547,4088.85009765625
2022-05-18,88.31267547607422,30.582910537719727,34.436519622802734,169.4199981689453,3923.679931640625
2022-05-19,86.01287841796875,29.869060516357422,33.6669921875,171.91000366210938,3900.7900390625
2022-05-20,86.01287841796875,29.869060516357422,33.6669921875,172.02999877929688,3901.360107421875
2022-05-22,85.46092224121094,29.45577621459961,33.859378814697266,172.02999877929688,3901.360107421875
2022-05-23,83.5290756225586,29.681198120117188,33.474605560302734,172.8300018310547,3973.75
2022-05-24,83.80504608154297,30.4158878326416,33.21809387207031,174.1300048828125,3941.47998046875
2022-05-25,86.47282409667969,31.059799194335938,33.474605560302734,173.0800018310547,3978.72998046875
2022-05-26,86.3808364868164,30.832534790039062,33.34636306762695,172.75999450683594,4057.840087890625
2022-05-27,86.3808364868164,30.832534790039062,33.34636306762695,172.85000610351562,4158.240234375
2022-05-29,88.40465545654297,31.324947357177734,33.53874206542969,172.85000610351562,4158.240234375
2022-05-30,92.17636108398438,31.400711059570312,33.282230377197266,172.85000610351562,4158.240234375
2022-05-31,90.98045349121094,31.741607666015625,32.96159362792969,171.13999938964844,4132.14990234375
2022-06-01,88.86463165283203,31.097688674926758,33.089847564697266,172.22999572753906,4101.22998046875
2022-06-02,87.76072692871094,30.45376205444336,32.89746856689453,174.35000610351562,4176.81982421875
2022-06-03,87.76072692871094,30.45376205444336,32.89746856689453,172.5800018310547,4108.5400390625
